2015-06-26T10:18:33.431Z,Smite,2076
2015-06-26T10:18:33.431Z,RuneScape,1929
2015-06-26T10:18:33.431Z,H1Z1,1682
2015-06-26T10:18:33.431Z,Music,1607
2015-06-26T10:18:33.431Z,Team Fortress 2,1457
2015-06-26T10:18:33.431Z,Call of Duty: Black Ops II,1372
2015-06-26T10:18:33.431Z,The Elder Scrolls Online: Tamriel Unlimited,1357
2015-06-26T10:18:33.431Z,Blackjack,1232
2015-06-26T10:18:33.431Z,Diablo III: Reaper of Souls,1162
2015-06-26T10:18:33.431Z,Fallout: New Vegas,1114
2015-06-26T10:18:33.431Z,Dirty Bomb,1065
2015-06-26T10:18:33.431Z,DayZ,1051
2015-06-26T10:18:33.431Z,The Legend of Zelda: The Wind Waker,958
2015-06-26T10:18:33.431Z,Mortal Kombat X,874
2015-06-26T10:18:33.431Z,Metal Gear Solid 3: Snake Eater,829
2015-06-26T10:18:33.431Z,Heroes of Newerth,814
2015-06-26T10:18:33.431Z,Path of Exile,802
2015-06-26T10:18:33.431Z,Poker,790
2015-06-26T10:18:33.431Z,Creative,771
2015-06-26T10:18:33.431Z,NBA 2K15,717
2015-06-26T10:18:33.431Z,Final Fantasy XIV: Heavensward,709
2015-06-26T10:18:33.431Z,Lineage II: The Chaotic Chronicle,673
2015-06-26T10:18:33.431Z,Echo of Soul Online,624
2015-06-25T21:15:54.039Z,League of Legends,263997
2015-06-25T21:15:54.039Z,Counter-Strike: Global Offensive,77613
2015-06-25T21:15:54.039Z,Dota 2,64221
2015-06-25T21:15:54.039Z,Hearthstone: Heroes of Warcraft,58361
2015-06-25T21:15:54.039Z,World of Warcraft: Warlords of Draenor,30477
2015-06-25T21:15:54.039Z,FIFA 15,24539
2015-06-25T21:15:54.039Z,Batman: Arkham Knight,16190
2015-06-25T21:15:54.039Z,ARK: Survival Evolved,15202
2015-06-25T21:15:54.039Z,Minecraft,11429
2015-06-25T21:15:54.039Z,Smite,11334
2015-06-25T21:15:54.039Z,Destiny,10436
2015-06-25T21:15:54.039Z,H1Z1,10195
2015-06-25T21:15:54.039Z,Garry's Mod,10177
2015-06-25T21:15:54.039Z,Heroes of the Storm,8982
2015-06-25T21:15:54.039Z,Call of Duty: Advanced Warfare,7579
2015-06-25T21:15:54.039Z,World of Tanks,7259
2015-06-25T21:15:54.039Z,Grand Theft Auto V,6672
2015-06-25T21:15:54.039Z,StarCraft II: Heart of the Swarm,6152
2015-06-25T21:15:54.039Z,RuneScape,5797
2015-06-25T21:15:54.039Z,Final Fantasy XIV: Heavensward,5149
2015-06-25T21:15:54.039Z,DayZ,4737
2015-06-25T21:15:54.039Z,Call of Duty: Black Ops II,4204
2015-06-25T21:15:54.039Z,Cities: Skylines,3904
2015-06-25T21:15:54.039Z,ArmA III,3463
2015-06-25T21:15:54.039Z,Agar.io,3273
2015-06-25T21:15:54.039Z,Gaming Talk Shows,2871
2015-06-25T21:15:54.039Z,The Binding of Isaac: Rebirth,2692
2015-06-25T21:15:54.039Z,The Elder Scrolls Online: Tamriel Unlimited,2659
2015-06-25T21:15:54.039Z,Music,2566
2015-06-25T21:15:54.039Z,Lineage II: The Chaotic Chronicle,2425
2015-06-25T21:15:54.039Z,Fallout,2358
2015-06-25T21:15:54.039Z,Fallout 3,2321
2015-06-25T21:15:54.039Z,Creative,2183
2015-06-25T21:15:54.039Z,Magic: The Gathering,2162
2015-06-25T21:15:54.039Z,Monopoly,2054
2015-06-25T21:15:54.039Z,I Wanna Be The Boshy,1950
2015-06-25T21:15:54.039Z,Pokémon Omega Ruby/Alpha Sapphire,1930
2015-06-25T21:15:54.039Z,Wizard101,1905
2015-06-25T21:15:54.039Z,Path of Exile,1809
2015-06-25T21:15:54.039Z,The Legend of Zelda: Ocarina of Time,1751
2015-06-26T11:18:44.623Z,League of Legends,112770
2015-06-26T11:18:44.623Z,Dota 2,34841
2015-06-26T11:18:44.623Z,Counter-Strike: Global Offensive,29209
2015-06-26T11:18:44.623Z,Hearthstone: Heroes of Warcraft,28333
2015-06-26T11:18:44.623Z,ARK: Survival Evolved,14256
2015-06-26T11:18:44.623Z,Minecraft,5103
2015-06-26T11:18:44.623Z,Heroes of the Storm,5017
2015-06-26T11:18:44.623Z,StarCraft II: Heart of the Swarm,4985
2015-06-26T11:18:44.623Z,World of Tanks,4409
2015-06-26T11:18:44.623Z,Destiny,4372
2015-06-26T11:18:44.623Z,FIFA 15,4108
2015-06-26T11:18:44.623Z,World of Diving,3828
2015-06-26T11:18:44.623Z,World of Warcraft: Warlords of Draenor,3671
2015-06-26T11:18:44.623Z,Lineage II: The Chaotic Chronicle,3327
2015-06-26T11:18:44.623Z,Batman: Arkham Knight,3171
2015-06-26T11:18:44.623Z,Grand Theft Auto V,2652
2015-06-26T11:18:44.623Z,Call of Duty: Advanced Warfare,2640
2015-06-26T11:18:44.623Z,Guitar Hero III: Legends of Rock,2297
2015-06-26T11:18:44.623Z,Smite,1994
2015-06-26T11:18:44.623Z,Music,1761
2015-06-26T11:18:44.623Z,H1Z1,1716
2015-06-26T11:18:44.623Z,RuneScape,1602
2015-06-26T11:18:44.623Z,Call of Duty: Black Ops II,1558
2015-06-26T11:18:44.623Z,Fallout: New Vegas,1451
2015-06-26T11:18:44.623Z,60 Seconds!,1444
2015-06-26T11:18:44.623Z,Blackjack,1418
2015-06-26T11:18:44.623Z,The Elder Scrolls Online: Tamriel Unlimited,1294
2015-06-26T11:18:44.623Z,Diablo III: Reaper of Souls,1223
2015-06-26T11:18:44.623Z,DayZ,1174
2015-06-26T11:18:44.623Z,J-Stars Victory Vs+,1062
2015-06-26T11:18:44.623Z,Poker,915
2015-06-26T11:18:44.623Z,Metal Gear Solid 3: Snake Eater,908
2015-06-26T11:18:44.623Z,Dirty Bomb,895
2015-06-26T11:18:44.623Z,Heroes of Newerth,845
2015-06-26T11:18:44.623Z,Mortal Kombat X,840
2015-06-26T11:18:44.623Z,Final Fantasy XIV: Heavensward,834
2015-06-26T11:18:44.623Z,Path of Exile,805
2015-06-26T11:18:44.623Z,Creative,757
2015-06-26T11:18:44.623Z,Echo of Soul Online,717
2015-06-26T11:18:44.623Z,Pokémon Omega Ruby/Alpha Sapphire,696
2015-06-26T19:20:20.405Z,League of Legends,224760
2015-06-26T19:20:20.405Z,Counter-Strike: Global Offensive,123408
2015-06-26T19:20:20.405Z,Dota 2,75724
2015-06-26T19:20:20.405Z,Hearthstone: Heroes of Warcraft,50240
2015-06-26T19:20:20.405Z,StarCraft II: Heart of the Swarm,36728
2015-06-26T19:20:20.405Z,FIFA 15,30765
2015-06-26T19:20:20.405Z,ArmA III,27104
2015-06-26T19:20:20.405Z,Minecraft,27055
2015-06-26T19:20:20.405Z,World of Warcraft: Warlords of Draenor,20763
2015-06-26T19:20:20.405Z,Destiny,17325
2015-06-26T19:20:20.405Z,Batman: Arkham Knight,12732
2015-06-26T19:20:20.405Z,ARK: Survival Evolved,12529
2015-06-26T19:20:20.405Z,Heroes of the Storm,8331
2015-06-26T19:20:20.405Z,Grand Theft Auto V,8105
2015-06-26T19:20:20.405Z,Smite,7465
2015-06-26T19:20:20.405Z,Super Smash Bros. Melee,7184
2015-06-26T19:20:20.405Z,Gaming Talk Shows,7056
2015-06-26T19:20:20.405Z,Super Smash Bros. for Wii U,5749
2015-06-26T19:20:20.405Z,Ultra Street Fighter IV,5390
2015-06-26T19:20:20.405Z,World of Tanks,5065
2015-06-26T19:20:20.405Z,Lineage II: The Chaotic Chronicle,4992
2015-06-26T19:20:20.405Z,RuneScape,4602
2015-06-26T19:20:20.405Z,Halo: The Master Chief Collection,4189
2015-06-26T19:20:20.405Z,Final Fantasy XIV: Heavensward,4046
2015-06-26T19:20:20.405Z,The Binding of Isaac: Rebirth,3530
2015-06-26T19:20:20.405Z,Call of Duty: Advanced Warfare,3524
2015-06-26T19:20:20.405Z,Mount & Blade: Warband,3402
2015-06-26T19:20:20.405Z,DayZ,3234
2015-06-26T19:20:20.405Z,Call of Duty: Black Ops II,2906
2015-06-26T19:20:20.405Z,Music,2769
2015-06-26T19:20:20.405Z,StarCraft II: Legacy of the Void,2712
2015-06-26T19:20:20.405Z,Guild Wars 2,2640
2015-06-26T19:20:20.405Z,Dark Souls II: Scholar of the First Sin,2493
2015-06-26T19:20:20.405Z,Magic: The Gathering,2396
2015-06-26T19:20:20.405Z,Mortal Kombat X,2332
2015-06-26T19:20:20.405Z,Fallout Shelter,2272
2015-06-26T19:20:20.405Z,H1Z1,2189
2015-06-26T19:20:20.405Z,Garry's Mod,2111
2015-06-26T19:20:20.405Z,Battlefield 4,1947
2015-06-26T19:20:20.405Z,Poker,1890
2015-06-25T15:14:55.664Z,League of Legends,99482
2015-06-25T15:14:55.664Z,Dota 2,61890
2015-06-25T15:14:55.664Z,Hearthstone: Heroes of Warcraft,52347
2015-06-25T15:14:55.664Z,Counter-Strike: Global Offensive,37879
2015-06-25T15:14:55.664Z,Batman: Arkham Knight,19871
2015-06-25T15:14:55.664Z,ARK: Survival Evolved,12044
2015-06-25T15:14:55.664Z,Destiny,11071
2015-06-25T15:14:55.664Z,World of Warcraft: Warlords of Draenor,10828
2015-06-25T15:14:55.664Z,Minecraft,9550
2015-06-25T15:14:55.664Z,Ryū ga Gotoku Zero,8335
2015-06-25T15:14:55.664Z,FIFA 15,7632
2015-06-25T15:14:55.664Z,Agar.io,7420
2015-06-25T15:14:55.664Z,Heroes of the Storm,7156
2015-06-25T15:14:55.664Z,King's Field: The Ancient City,5659
2015-06-25T15:14:55.664Z,StarCraft II: Heart of the Swarm,5192
2015-06-25T15:14:55.664Z,RuneScape,4904
2015-06-25T15:14:55.664Z,Gaming Talk Shows,4654
2015-06-25T15:14:55.664Z,World of Tanks,4309
2015-06-25T15:14:55.664Z,Music,3580
2015-06-25T15:14:55.664Z,Grand Theft Auto V,3482
2015-06-25T15:14:55.664Z,Call of Duty: Advanced Warfare,2936
2015-06-25T15:14:55.664Z,The Legend of Zelda: The Wind Waker HD,2851
2015-06-25T15:14:55.664Z,The Binding of Isaac: Rebirth,2836
2015-06-25T15:14:55.664Z,Dark Souls,2726
2015-06-25T15:14:55.664Z,Call of Duty: Black Ops II,2470
2015-06-25T15:14:55.664Z,Smite,2367
2015-06-25T15:14:55.664Z,DayZ,2098
2015-06-25T15:14:55.664Z,Path of Exile,1784
2015-06-25T15:14:55.664Z,Poker,1713
2015-06-25T15:14:55.664Z,The Elder Scrolls Online: Tamriel Unlimited,1633
2015-06-25T15:14:55.664Z,H1Z1,1579
2015-06-25T15:14:55.664Z,ArmA III,1439
2015-06-25T15:14:55.664Z,Left 4 Dead 2,1365
2015-06-25T15:14:55.664Z,Lineage II: The Chaotic Chronicle,1356
2015-06-25T15:14:55.664Z,Fallout: New Vegas,1301
2015-06-25T15:14:55.664Z,Battlefield 4,1155
2015-06-25T15:14:55.664Z,Final Fantasy XIV: Heavensward,1139
2015-06-25T15:14:55.664Z,Heroes of Newerth,1126
2015-06-25T15:14:55.664Z,Magic: The Gathering,1106
2015-06-25T15:14:55.664Z,Pokémon Omega Ruby/Alpha Sapphire,1075
2015-06-26T01:16:58.240Z,League of Legends,96280
2015-06-26T01:16:58.240Z,Dota 2,28065
2015-06-26T01:16:58.240Z,Hearthstone: Heroes of Warcraft,27652
2015-06-26T01:16:58.240Z,Counter-Strike: Global Offensive,27523
2015-06-26T01:16:58.240Z,H1Z1,24814
2015-06-26T01:16:58.240Z,World of Warcraft: Warlords of Draenor,20321
2015-06-26T01:16:58.240Z,ARK: Survival Evolved,17588
2015-06-26T01:16:58.240Z,Batman: Arkham Knight,16605
2015-06-26T01:16:58.240Z,Destiny,12483
2015-06-26T01:16:58.240Z,Smite,8726
2015-06-26T01:16:58.240Z,Minecraft,7336
2015-06-26T01:16:58.240Z,The Binding of Isaac: Rebirth,6158
2015-06-26T01:16:58.240Z,Call of Duty: Advanced Warfare,5143
2015-06-26T01:16:58.240Z,RuneScape,4801
2015-06-26T01:16:58.240Z,FIFA 15,4540
2015-06-26T01:16:58.240Z,Grand Theft Auto V,4171
2015-06-26T01:16:58.240Z,StarCraft II: Heart of the Swarm,3807
2015-06-26T01:16:58.240Z,Heroes of the Storm,3665
2015-06-26T01:16:58.240Z,Call of Duty: Black Ops II,3591
2015-06-26T01:16:58.240Z,Halo 3: ODST,3350
2015-06-26T01:16:58.240Z,Magic: The Gathering,2911
2015-06-26T01:16:58.240Z,Life Is Strange,2765
2015-06-26T01:16:58.240Z,Fallout 3,2678
2015-06-26T01:16:58.240Z,World of Tanks,2532
2015-06-26T01:16:58.240Z,Gaming Talk Shows,2261
2015-06-26T01:16:58.240Z,Cities: Skylines,2162
2015-06-26T01:16:58.240Z,Final Fantasy XIV: Heavensward,2147
2015-06-26T01:16:58.240Z,The Legend of Zelda: Ocarina of Time,2142
2015-06-26T01:16:58.240Z,DayZ,2028
2015-06-26T01:16:58.240Z,Music,1924
2015-06-26T01:16:58.240Z,Super Smash Bros. for Wii U,1758
2015-06-26T01:16:58.240Z,Mortal Kombat X,1738
2015-06-26T01:16:58.240Z,Helldivers,1656
2015-06-26T01:16:58.240Z,The Elder Scrolls V: Skyrim,1594
2015-06-26T01:16:58.240Z,Fallout,1554
2015-06-26T01:16:58.240Z,Halo: The Master Chief Collection,1523
2015-06-26T01:16:58.240Z,Tabletop Simulator,1509
2015-06-26T01:16:58.240Z,Battlefield 4,1445
2015-06-26T01:16:58.240Z,Luigi's Mansion,1440
2015-06-26T01:16:58.240Z,The Elder Scrolls Online: Tamriel Unlimited,1437
2015-06-26T15:19:33.834Z,League of Legends,107475
2015-06-26T15:19:33.834Z,Dota 2,64222
2015-06-26T15:19:33.834Z,Counter-Strike: Global Offensive,60745
2015-06-26T15:19:33.834Z,Hearthstone: Heroes of Warcraft,48808
2015-06-26T15:19:33.834Z,FIFA 15,13081
2015-06-26T15:19:33.834Z,Destiny,12323
2015-06-26T15:19:33.834Z,Batman: Arkham Knight,11216
2015-06-26T15:19:33.834Z,ARK: Survival Evolved,11106
2015-06-26T15:19:33.834Z,Minecraft,11095
2015-06-26T15:19:33.834Z,World of Warcraft: Warlords of Draenor,9402
2015-06-26T15:19:33.834Z,Ryū ga Gotoku Zero,7938
2015-06-26T15:19:33.834Z,Lineage II: The Chaotic Chronicle,7225
2015-06-26T15:19:33.834Z,Heroes of the Storm,5531
2015-06-26T15:19:33.834Z,StarCraft II: Heart of the Swarm,5441
2015-06-26T15:19:33.834Z,World of Tanks,4666
2015-06-26T15:19:33.834Z,RuneScape,4327
2015-06-26T15:19:33.834Z,Call of Duty: Advanced Warfare,3960
2015-06-26T15:19:33.834Z,Grand Theft Auto V,3909
2015-06-26T15:19:33.834Z,The Binding of Isaac: Rebirth,3339
2015-06-26T15:19:33.834Z,Lethis - Path of Progress,3182
2015-06-26T15:19:33.834Z,Smite,2761
2015-06-26T15:19:33.834Z,Dark Souls,2510
2015-06-26T15:19:33.834Z,Mortal Kombat X,2437
2015-06-26T15:19:33.834Z,Music,2327
2015-06-26T15:19:33.834Z,Call of Duty: Black Ops II,2303
2015-06-26T15:19:33.834Z,Gaming Talk Shows,1916
2015-06-26T15:19:33.834Z,Fallout: New Vegas,1733
2015-06-26T15:19:33.834Z,DayZ,1729
2015-06-26T15:19:33.834Z,H1Z1,1672
2015-06-26T15:19:33.834Z,Echo of Soul Online,1604
2015-06-26T15:19:33.834Z,Poker,1555
2015-06-26T15:19:33.834Z,Terraria,1547
2015-06-26T15:19:33.834Z,Final Fantasy XIV: Heavensward,1533
2015-06-26T15:19:33.834Z,Diablo III: Reaper of Souls,1489
2015-06-26T15:19:33.834Z,Yoshi's Woolly World,1448
2015-06-26T15:19:33.834Z,Pokémon Omega Ruby/Alpha Sapphire,1374
2015-06-26T15:19:33.834Z,Creative,1270
2015-06-26T15:19:33.834Z,Age of Empires II: The Conquerors,1214
2015-06-26T15:19:33.834Z,Path of Exile,1195
2015-06-26T15:19:33.834Z,Elite: Dangerous,1121
2015-06-25T14:14:46.853Z,League of Legends,94056
2015-06-25T14:14:46.853Z,Dota 2,45510
2015-06-25T14:14:46.853Z,Counter-Strike: Global Offensive,43870
2015-06-25T14:14:46.853Z,Hearthstone: Heroes of Warcraft,41082
2015-06-25T14:14:46.853Z,Batman: Arkham Knight,22475
2015-06-25T14:14:46.853Z,ARK: Survival Evolved,10287
2015-06-25T14:14:46.853Z,World of Warcraft: Warlords of Draenor,8872
2015-06-25T14:14:46.853Z,Destiny,8801
2015-06-25T14:14:46.853Z,Heroes of the Storm,6647
2015-06-25T14:14:46.853Z,Mario Kart 8,5781
2015-06-25T14:14:46.853Z,Ryū ga Gotoku Zero,5682
2015-06-25T14:14:46.853Z,Minecraft,5654
2015-06-25T14:14:46.853Z,Grand Theft Auto V,5563
2015-06-25T14:14:46.853Z,World of Tanks,5116
2015-06-25T14:14:46.853Z,Technobabylon,4563
2015-06-25T14:14:46.853Z,RuneScape,4378
2015-06-25T14:14:46.853Z,FIFA 15,3938
2015-06-25T14:14:46.853Z,The Legend of Zelda: The Wind Waker HD,3885
2015-06-25T14:14:46.853Z,H1Z1,3162
2015-06-25T14:14:46.853Z,Music,2897
2015-06-25T14:14:46.853Z,StarCraft II: Heart of the Swarm,2761
2015-06-25T14:14:46.853Z,Call of Duty: Advanced Warfare,2510
2015-06-25T14:14:46.853Z,Dark Souls,2377
2015-06-25T14:14:46.853Z,Call of Duty: Black Ops II,2179
2015-06-25T14:14:46.853Z,Smite,1943
2015-06-25T14:14:46.853Z,The Binding of Isaac: Rebirth,1881
2015-06-25T14:14:46.853Z,Lineage II: The Chaotic Chronicle,1743
2015-06-25T14:14:46.853Z,Path of Exile,1714
2015-06-25T14:14:46.853Z,DayZ,1694
2015-06-25T14:14:46.853Z,Team Fortress 2,1678
2015-06-25T14:14:46.853Z,Gaming Talk Shows,1643
2015-06-25T14:14:46.853Z,Devil May Cry 4: Special Edition,1548
2015-06-25T14:14:46.853Z,Poker,1454
2015-06-25T14:14:46.853Z,The Elder Scrolls Online: Tamriel Unlimited,1324
2015-06-25T14:14:46.853Z,ArmA III,1238
2015-06-25T14:14:46.853Z,Final Fantasy XIV: Heavensward,1129
2015-06-25T14:14:46.853Z,Diablo III: Reaper of Souls,1104
2015-06-25T14:14:46.853Z,Battlefield 4,1072
2015-06-25T14:14:46.853Z,Heroes of Newerth,1045
2015-06-25T14:14:46.853Z,Mortal Kombat X,1023
2015-06-25T17:15:11.555Z,League of Legends,223794
2015-06-25T17:15:11.555Z,Dota 2,81940
2015-06-25T17:15:11.555Z,Hearthstone: Heroes of Warcraft,67543
2015-06-25T17:15:11.555Z,Counter-Strike: Global Offensive,61967
2015-06-25T17:15:11.555Z,FIFA 15,31349
2015-06-25T17:15:11.555Z,Batman: Arkham Knight,22185
2015-06-25T17:15:11.555Z,Destiny,14132
2015-06-25T17:15:11.555Z,World of Warcraft: Warlords of Draenor,13260
2015-06-25T17:15:11.555Z,Minecraft,11984
2015-06-25T17:15:11.555Z,ARK: Survival Evolved,11167
2015-06-25T17:15:11.555Z,DayZ,11143
2015-06-25T17:15:11.555Z,StarCraft II: Heart of the Swarm,8908
2015-06-25T17:15:11.555Z,Heroes of the Storm,8743
2015-06-25T17:15:11.555Z,World of Tanks,8643
2015-06-25T17:15:11.555Z,King's Field: The Ancient City,6541
2015-06-25T17:15:11.555Z,Grand Theft Auto V,5765
2015-06-25T17:15:11.555Z,RuneScape,4588
2015-06-25T17:15:11.555Z,Call of Duty: Advanced Warfare,4376
2015-06-25T17:15:11.555Z,Final Fantasy XIV: Heavensward,3772
2015-06-25T17:15:11.555Z,Music,3766
2015-06-25T17:15:11.555Z,The Binding of Isaac: Rebirth,3323
2015-06-25T17:15:11.555Z,Call of Duty: Black Ops II,2975
2015-06-25T17:15:11.555Z,Smite,2849
2015-06-25T17:15:11.555Z,Fallout,2483
2015-06-25T17:15:11.555Z,H1Z1,2456
2015-06-25T17:15:11.555Z,ArmA III,2296
2015-06-25T17:15:11.555Z,Osu!,2294
2015-06-25T17:15:11.555Z,Lineage II: The Chaotic Chronicle,2245
2015-06-25T17:15:11.555Z,Gaming Talk Shows,2081
2015-06-25T17:15:11.555Z,Magic: The Gathering,1937
2015-06-25T17:15:11.555Z,The Elder Scrolls Online: Tamriel Unlimited,1912
2015-06-25T17:15:11.555Z,Path of Exile,1851
2015-06-25T17:15:11.555Z,Battlefield 4,1840
2015-06-25T17:15:11.555Z,Poker,1710
2015-06-25T17:15:11.555Z,Pokémon Omega Ruby/Alpha Sapphire,1542
2015-06-25T17:15:11.555Z,Guild Wars 2,1479
2015-06-25T17:15:11.555Z,Salt and Sanctuary,1465
2015-06-25T17:15:11.555Z,Diablo III: Reaper of Souls,1381
2015-06-25T17:15:11.555Z,Tibia,1365
2015-06-25T17:15:11.555Z,Nidhogg,1353
2015-06-26T09:18:26.007Z,League of Legends,89246
2015-06-26T09:18:26.007Z,Dota 2,39704
2015-06-26T09:18:26.007Z,Hearthstone: Heroes of Warcraft,21007
2015-06-26T09:18:26.007Z,Counter-Strike: Global Offensive,17355
2015-06-26T09:18:26.007Z,ARK: Survival Evolved,12923
2015-06-26T09:18:26.007Z,World of Warcraft: Warlords of Draenor,12147
2015-06-26T09:18:26.007Z,Darkest Dungeon,11388
2015-06-26T09:18:26.007Z,ArmA III,6362
2015-06-26T09:18:26.007Z,Gaming Talk Shows,5690
2015-06-26T09:18:26.007Z,Heroes of the Storm,5498
2015-06-26T09:18:26.007Z,Destiny,4566
2015-06-26T09:18:26.007Z,Minecraft,3376
2015-06-26T09:18:26.007Z,Fallout 3,3139
2015-06-26T09:18:26.007Z,World of Tanks,2885
2015-06-26T09:18:26.007Z,StarCraft II: Heart of the Swarm,2706
2015-06-26T09:18:26.007Z,Grand Theft Auto V,2685
2015-06-26T09:18:26.007Z,Call of Duty: Advanced Warfare,2265
2015-06-26T09:18:26.007Z,FIFA 15,2162
2015-06-26T09:18:26.007Z,Super Mario 64,1920
2015-06-26T09:18:26.007Z,Smite,1873
2015-06-26T09:18:26.007Z,Batman: Arkham Knight,1850
2015-06-26T09:18:26.007Z,The Elder Scrolls Online: Tamriel Unlimited,1822
2015-06-26T09:18:26.007Z,H1Z1,1757
2015-06-26T09:18:26.007Z,RuneScape,1681
2015-06-26T09:18:26.007Z,Music,1466
2015-06-26T09:18:26.007Z,Paper Mario,1418
2015-06-26T09:18:26.007Z,Call of Duty: Black Ops II,1383
2015-06-26T09:18:26.007Z,Blackjack,1257
2015-06-26T09:18:26.007Z,Team Fortress 2,1188
2015-06-26T09:18:26.007Z,Dead Space,1088
2015-06-26T09:18:26.007Z,Final Fantasy XIV: Heavensward,948
2015-06-26T09:18:26.007Z,Mortal Kombat X,859
2015-06-26T09:18:26.007Z,NBA 2K15,852
2015-06-26T09:18:26.007Z,Lineage II: The Chaotic Chronicle,779
2015-06-26T09:18:26.007Z,Creative,751
2015-06-26T09:18:26.007Z,DayZ,736
2015-06-26T09:18:26.007Z,Poker,722
2015-06-26T09:18:26.007Z,Diablo III: Reaper of Souls,708
2015-06-26T09:18:26.007Z,Final Fantasy V,680
2015-06-26T09:18:26.007Z,Magic: The Gathering,656
2015-06-26T20:22:07.962Z,League of Legends,206288
2015-06-26T20:22:07.962Z,Counter-Strike: Global Offensive,128751
2015-06-26T20:22:07.962Z,Dota 2,78514
2015-06-26T20:22:07.962Z,Minecraft,46677
2015-06-26T20:22:07.962Z,StarCraft II: Heart of the Swarm,42759
2015-06-26T20:22:07.962Z,Hearthstone: Heroes of Warcraft,33343
2015-06-26T20:22:07.962Z,FIFA 15,31283
2015-06-26T20:22:07.962Z,ArmA III,27341
2015-06-26T20:22:07.962Z,World of Warcraft: Warlords of Draenor,26232
2015-06-26T20:22:07.962Z,Destiny,16947
2015-06-26T20:22:07.962Z,Batman: Arkham Knight,13397
2015-06-26T20:22:07.962Z,ARK: Survival Evolved,11961
2015-06-26T20:22:07.962Z,Grand Theft Auto V,9350
2015-06-26T20:22:07.962Z,Heroes of the Storm,8829
2015-06-26T20:22:07.962Z,Ultra Street Fighter IV,8449
2015-06-26T20:22:07.962Z,Smite,8304
2015-06-26T20:22:07.962Z,World of Tanks,8115
2015-06-26T20:22:07.962Z,Super Smash Bros. Melee,7979
2015-06-26T20:22:07.962Z,Super Smash Bros. for Wii U,7164
2015-06-26T20:22:07.962Z,Gaming Talk Shows,6225
2015-06-26T20:22:07.962Z,Halo: The Master Chief Collection,5928
2015-06-26T20:22:07.962Z,Postal 2,5668
2015-06-26T20:22:07.962Z,RuneScape,5194
2015-06-26T20:22:07.962Z,Call of Duty: Advanced Warfare,5140
2015-06-26T20:22:07.962Z,Fallout 3,5058
2015-06-26T20:22:07.962Z,H1Z1,5050
2015-06-26T20:22:07.962Z,DayZ,4210
2015-06-26T20:22:07.962Z,Final Fantasy XIV: Heavensward,4100
2015-06-26T20:22:07.962Z,Mario Kart 8,3772
2015-06-26T20:22:07.962Z,Mount & Blade: Warband,3404
2015-06-26T20:22:07.962Z,Lineage II: The Chaotic Chronicle,3274
2015-06-26T20:22:07.962Z,Music,2865
2015-06-26T20:22:07.962Z,Mortal Kombat X,2852
2015-06-26T20:22:07.962Z,The Binding of Isaac: Rebirth,2798
2015-06-26T20:22:07.962Z,Magic: The Gathering,2706
2015-06-26T20:22:07.962Z,Call of Duty: Black Ops II,2697
2015-06-26T20:22:07.962Z,Call of Duty: Black Ops,2383
2015-06-26T20:22:07.962Z,Dark Souls II: Scholar of the First Sin,2308
2015-06-26T20:22:07.962Z,Guild Wars 2,2098
2015-06-26T20:22:07.962Z,Diablo III: Reaper of Souls,1893
2015-06-25T12:14:25.653Z,League of Legends,90961
2015-06-25T12:14:25.653Z,Dota 2,39707
2015-06-25T12:14:25.653Z,Counter-Strike: Global Offensive,34790
2015-06-25T12:14:25.653Z,Hearthstone: Heroes of Warcraft,27107
2015-06-25T12:14:25.653Z,Batman: Arkham Knight,17579
2015-06-25T12:14:25.653Z,ARK: Survival Evolved,7302
2015-06-25T12:14:25.653Z,Heroes of the Storm,6229
2015-06-25T12:14:25.653Z,World of Warcraft: Warlords of Draenor,5908
2015-06-25T12:14:25.653Z,FIFA 15,5265
2015-06-25T12:14:25.653Z,Grand Theft Auto V,5021
2015-06-25T12:14:25.653Z,World of Tanks,4592
2015-06-25T12:14:25.653Z,Super Metroid,4103
2015-06-25T12:14:25.653Z,RuneScape,3692
2015-06-25T12:14:25.653Z,The Legend of Zelda: The Wind Waker HD,3543
2015-06-25T12:14:25.653Z,StarCraft II: Heart of the Swarm,3511
2015-06-25T12:14:25.653Z,Destiny,3207
2015-06-25T12:14:25.653Z,H1Z1,3148
2015-06-25T12:14:25.653Z,Minecraft,2988
2015-06-25T12:14:25.653Z,Gaming Talk Shows,2206
2015-06-25T12:14:25.653Z,Music,2058
2015-06-25T12:14:25.653Z,Smite,1957
2015-06-25T12:14:25.653Z,Call of Duty: Advanced Warfare,1682
2015-06-25T12:14:25.653Z,Path of Exile,1616
2015-06-25T12:14:25.653Z,The Elder Scrolls Online: Tamriel Unlimited,1351
2015-06-25T12:14:25.653Z,The Legend of Zelda: Majora's Mask,1338
2015-06-25T12:14:25.653Z,LEGO Jurassic World,1291
2015-06-25T12:14:25.653Z,Call of Duty: Black Ops II,1241
2015-06-25T12:14:25.653Z,RimWorld,1227
2015-06-25T12:14:25.653Z,DayZ,1226
2015-06-25T12:14:25.653Z,The Binding of Isaac: Rebirth,1072
2015-06-25T12:14:25.653Z,Dirty Bomb,942
2015-06-25T12:14:25.653Z,Super Mario 64,930
2015-06-25T12:14:25.653Z,Heroes of Newerth,927
2015-06-25T12:14:25.653Z,Final Fantasy XIV: Heavensward,918
2015-06-25T12:14:25.653Z,Diablo III: Reaper of Souls,902
